평균 심박수,93
-0.043967,
-0.040324,
-0.036869,
-0.033919,
-0.031652,
-0.03012,
-0.029253,
-0.028827,
-0.028539,
-0.028186,
-0.027714,
-0.027062,
-0.026057,
-0.024461,
-0.0221,
-0.018927,
-0.015029,
-0.010607,
-0.005926,
-0.001246,
0.003211,
0.007247,
0.010689,
0.013427,
0.015444,
0.016804,
0.01765,
0.018187,
0.018648,
0.019313,
0.020531,
0.022673,
0.02599,
0.030504,
0.036003,
0.042109,
0.048362,
0.054351,
0.059911,
0.065219,
0.070693,
0.07677,
0.083726,
0.09158,
0.100033,
0.108511,
0.116395,
0.123246,
0.128871,
0.133309,
0.136808,
0.139794,
0.142746,
0.146011,
0.149743,
0.153994,
0.15877,
0.164057,
0.169799,
0.175868,
0.18203,
0.18789,
0.192917,
0.196552,
0.198362,
0.198127,
0.195801,
0.191453,
0.185307,
0.177795,
0.169505,
0.161043,
0.152893,
0.145334,
0.138418,
0.132044,
0.126023,
0.120098,
0.113953,
0.107251,
0.099692,
0.091096,
0.081441,
0.070842,
0.059422,
0.047232,
0.034326,
0.020969,
0.007736,
-0.004653,
-0.015618,
-0.024856,
-0.032282,
-0.037961,
-0.042163,
-0.045387,
-0.04819,
-0.050976,
-0.053983,
-0.057356,
-0.061084,
-0.065002,
-0.06899,
-0.073117,
-0.077477,
-0.081997,
-0.086518,
-0.090992,
-0.095391,
-0.099469,
-0.10279,
-0.104988,
-0.105929,
-0.105708,
-0.104639,
-0.10324,
-0.102065,
-0.101519,
-0.101836,
-0.103113,
-0.105311,
-0.108287,
-0.111829,
-0.115693,
-0.119563,
-0.122989,
-0.125384,
-0.126117,
-0.124675,
-0.120852,
-0.11488,
-0.107434,
-0.099502,
-0.092154,
-0.086301,
-0.082472,
-0.080737,
-0.080775,
-0.08204,
-0.083975,
-0.086207,
-0.088566,
-0.090924,
-0.093081,
-0.094862,
-0.096217,
-0.097223,
-0.098022,
-0.098745,
-0.099485,
-0.100267,
-0.101024,
-0.101606,
-0.101817,
-0.101462,
-0.100442,
-0.098841,
-0.09689,
-0.094819,
-0.09277,
-0.09083,
-0.089083,
-0.08765,
-0.086728,
-0.086577,
-0.08744,
-0.089455,
-0.09258,
-0.096554,
-0.100941,
-0.105207,
-0.108804,
-0.111296,
-0.112456,
-0.112278,
-0.110875,
-0.108458,
-0.105387,
-0.10219,
-0.099446,
-0.097641,
-0.097066,
-0.097793,
-0.099728,
-0.102685,
-0.106449,
-0.110777,
-0.115334,
-0.119717,
-0.123557,
-0.126593,
-0.128647,
-0.129602,
-0.129428,
-0.128192,
-0.125997,
-0.122945,
-0.119134,
-0.114661,
-0.109607,
-0.104087,
-0.098369,
-0.092971,
-0.088599,
-0.085942,
-0.085443,
-0.087154,
-0.090695,
-0.095341,
-0.100219,
-0.104502,
-0.107597,
-0.109272,
-0.109628,
-0.108904,
-0.107308,
-0.104957,
-0.101858,
-0.097939,
-0.093165,
-0.087696,
-0.081878,
-0.076109,
-0.070725,
-0.065956,
-0.061914,
-0.058596,
-0.05592,
-0.053815,
-0.05226,
-0.051262,
-0.050852,
-0.051087,
-0.051996,
-0.05358,
-0.055839,
-0.058798,
-0.062443,
-0.066662,
-0.071218,
-0.07575,
-0.07987,
-0.083317,
-0.086064,
-0.088293,
-0.090312,
-0.092439,
-0.094881,
-0.097673,
-0.100715,
-0.103872,
-0.107021,
-0.110045,
-0.11281,
-0.115152,
-0.116903,
-0.117958,
-0.118379,
-0.118421,
-0.118458,
-0.11891,
-0.120118,
-0.122112,
-0.124454,
-0.126301,
-0.126598,
-0.124288,
-0.118466,
-0.108523,
-0.094232,
-0.075614,
-0.052656,
-0.02507,
0.00777,
0.046772,
0.092984,
0.147287,
0.209889,
0.279761,
0.354244,
0.428977,
0.498145,
0.596216,
0.684761,
0.717126,
0.705911,
0.649587,
0.528749,
0.415462,
0.331747,
0.249301,
0.138215,
0.076076,
0.034135,
0.03498,
0.014329,
0.001777,
-0.006164,
-0.012256,
-0.018316,
-0.025202,
-0.032902,
-0.040741,
-0.047833,
-0.053571,
-0.057877,
-0.061133,
-0.063912,
-0.066723,
-0.06986,
-0.073286,
-0.076583,
-0.07915,
-0.080506,
-0.08048,
-0.079271,
-0.077439,
-0.075743,
-0.074835,
-0.074944,
-0.075801,
-0.07679,
-0.077198,
-0.076445,
-0.074271,
-0.070785,
-0.066373,
-0.061503,
-0.056549,
-0.051707,
-0.047049,
-0.042611,
-0.038489,
-0.034819,
-0.031669,
-0.029,
-0.026697,
-0.024579,
-0.022388,
-0.01979,
-0.016462,
-0.012268,
-0.007324,
-0.001891,
0.003754,
0.009318,
0.014447,
0.018808,
0.022252,
0.024856,
0.026875,
0.028713,
0.030872,
0.033807,
0.037712,
0.042462,
0.04775,
0.053295,
0.058953,
0.064748,
0.07085,
0.077483,
0.084768,
0.09256,
0.100436,
0.107846,
0.114309,
0.119563,
0.123688,
0.127161,
0.130782,
0.135421,
0.141722,
0.149922,
0.15978,
0.170579,
0.18127,
0.190784,
0.198373,
0.203773,
0.207193,
0.209202,
0.210517,
0.211779,
0.21339,
0.215482,
0.21795,
0.220532,
0.222879,
0.224645,
0.225574,
0.225495,
0.224248,
0.221664,
0.217646,
0.212256,
0.20571,
0.198297,
0.190314,
0.181977,
0.173353,
0.164394,
0.155042,
0.145302,
0.135198,
0.124719,
0.113875,
0.102726,
0.091264,
0.079342,
0.066863,
0.053972,
0.041016,
0.02844,
0.01679,
0.006669,
-0.001544,
-0.007916,
-0.012844,
-0.016803,
-0.020274,
-0.023724,
-0.027433,
-0.031344,
-0.035184,
-0.038708,
-0.041721,
-0.043978,
-0.045301,
-0.045803,
-0.045837,
-0.045765,
-0.04587,
-0.046424,
-0.047669,
-0.049682,
-0.05232,
-0.055274,
-0.058125,
-0.060416,
-0.061776,
-0.062001,
-0.061104,
-0.059311,
-0.057029,
-0.054777,
-0.053175,
-0.052866,
-0.054304,
-0.057516,
-0.062001,
-0.066872,
-0.071126,
-0.073872,
-0.074477,
-0.072732,
-0.068975,
-0.064054,
-0.059106,
-0.055256,
-0.053279,
-0.053296,
-0.054728,
-0.05656,
-0.057752,
-0.057634,
-0.056108,
-0.053527,
-0.050452,
-0.047481,
-0.045111,
-0.043588,
-0.042858,
-0.042626,
-0.042542,
-0.042422,
-0.042371,
-0.042704,
-0.043745,
-0.04564,
-0.048237,
-0.051058,
-0.053418,
-0.054644,
-0.054276,
-0.052223,
-0.048822,
-0.044814,
-0.041243,
-0.039147,
-0.039143,
-0.041232,
-0.044886,
-0.049252,
-0.053353,
-0.056356,
-0.057859,
-0.058003,
-0.057272,
-0.056165,
-0.054999,
-0.053928,
-0.053062,
-0.052535,
-0.052575,
-0.053488,
-0.05552,
-0.058669,
-0.062565,
-0.066469,
-0.069476,
-0.070839,
-0.070213,
-0.067769,
-0.064159,
-0.060324,
-0.057129,
-0.055103,
-0.054405,
-0.054926,
-0.056388,
-0.0584,
-0.060539,
-0.062459,
-0.063883,
-0.064593,
-0.064509,
-0.063703,
-0.062283,
-0.060281,
-0.057741,
-0.054882,
-0.052056,
-0.04957,
-0.047663,
-0.046497,
-0.046076,
-0.046192,
-0.046568,
-0.047036,
-0.047519,
-0.047947,
-0.048278,
-0.048541,
-0.048828,
-0.049208,
-0.049628,
-0.049857,
-0.049495,
-0.048085,
-0.04527,
-0.040906,
-0.035167,
-0.028639,
-0.022242,
-0.016914,
-0.013264,
-0.011463,
-0.011331,
-0.012417,
-0.014128,
-0.015955,
-0.017663,
-0.019329,
-0.021305,
-0.024046,
-0.027838,
-0.032586,
-0.037882,
-0.043277,
-0.048454,
-0.053258,
-0.057718,
-0.061966,
-0.066063,
-0.06987,
-0.073127,
-0.075644,
-0.077433,
-0.078712,
-0.079853,
-0.081332,
-0.083628,
-0.087031,
-0.091449,
-0.096432,
-0.101327,
-0.105492,
-0.108456,
-0.110018,
-0.110288,
-0.109618,
-0.10838,
-0.106646,
-0.104044,
-0.099825,
-0.093028,
-0.082573,
-0.067399,
-0.046697,
-0.020013,
0.01288,
0.052288,
0.098814,
0.153235,
0.216033,
0.286763,
0.363389,
0.441927,
0.516604,
0.621034,
0.723866,
0.76176,
0.754175,
0.705495,
0.600611,
0.485362,
0.401862,
0.316531,
0.20439,
0.129327,
0.075525,
0.0684,
0.037733,
0.016382,
0.00143,
-0.009667,
-0.018681,
-0.02651,
-0.033364,
-0.039075,
-0.043369,
-0.046057,
-0.047146,
-0.046817,
-0.045302,
-0.042832,
-0.039717,
-0.036382,
-0.0333,
-0.030931,
-0.029713,
-0.029981,
-0.03184,
-0.035146,
-0.039586,
-0.044688,
-0.049772,
-0.054048,
-0.056831,
-0.057655,
-0.056291,
-0.052862,
-0.047899,
-0.042168,
-0.036421,
-0.031305,
-0.027324,
-0.024736,
-0.02348,
-0.023247,
-0.023615,
-0.024137,
-0.02441,
-0.024172,
-0.023347,
-0.022032,
-0.020386,
-0.018506,
-0.01638,
-0.013884,
-0.010766,
-0.006773,
-0.001831,
0.003869,
0.009899,
0.015697,
0.020693,
0.024464,
0.026919,
0.028369,
0.029385,
0.030605,
0.032616,
0.035845,
0.04043,
0.046159,
0.052633,
0.059481,
0.066415,
0.073211,
0.079749,
0.086055,
0.092232,
0.098348,
0.104378,
0.110232,
0.115789,
0.120912,
0.125467,
0.129371,
0.132655,
0.135514,
0.138251,
0.141195,
0.144649,
0.148856,
0.15391,
0.159687,
0.165869,
0.172084,
0.177989,
0.183273,
0.187737,
0.191356,
0.194244,
0.196494,
0.198101,
0.198981,
0.198973,
0.197819,
0.195293,
0.191347,
0.186099,
0.179705,
0.172302,
0.164087,
0.155332,
0.146275,
0.137045,
0.127672,
0.11812,
0.108305,
0.098118,
0.087455,
0.07623,
0.064373,
0.051883,
0.038914,
0.025733,
0.012657,
0.00001,
-0.0119,
-0.022787,
-0.032364,
-0.040338,
-0.046533,
-0.051078,
-0.054443,
-0.057318,
-0.06046,
-0.06452,
-0.069856,
-0.076391,
-0.083606,
-0.090745,
-0.097062,
-0.101988,
-0.105185,
-0.106551,
-0.106225,
-0.104554,
-0.102025,
-0.099177,
-0.096507,
-0.094415,
-0.093158,
-0.092833,
-0.093437,
-0.094911,
-0.09705,
-0.099406,
-0.101436,
-0.102728,
-0.103094,
-0.102482,
-0.100925,
-0.098588,
-0.095818,
-0.093064,
-0.090752,
-0.089207,
-0.088594,
-0.088868,
-0.089795,
-0.091083,
-0.092511,
-0.093894,
-0.094975,
-0.095446,
-0.095117,
-0.094044,
-0.092494,
-0.090866,
-0.089643,
-0.089316,
-0.090235,
-0.09244,
-0.095555,
-0.098876,
-0.101598,
-0.103105,
-0.103188,
-0.101991,
-0.099847,
-0.097238,
-0.094781,
-0.093102,
-0.09259,
-0.093225,
-0.094637,
-0.096279,
-0.09758,
-0.098109,
-0.097704,
-0.096457,
-0.094539,
-0.092052,
-0.089097,
-0.085916,
-0.082827,
-0.080076,
-0.077843,
-0.076392,
-0.076132,
-0.077373,
-0.079997,
-0.083384,
-0.086661,
-0.089027,
-0.090012,
-0.089613,
-0.088316,
-0.086921,
-0.086172,
-0.086392,
-0.087451,
-0.088984,
-0.090512,
-0.091458,
-0.091329,
-0.090005,
-0.087834,
-0.085407,
-0.083286,
-0.081895,
-0.081495,
-0.082156,
-0.083732,
-0.085909,
-0.088314,
-0.090537,
-0.092103,
-0.092566,
-0.091648,
-0.089265,
-0.085491,
-0.080608,
-0.075198,
-0.070164,
-0.066559,
-0.065253,
-0.066594,
-0.070159,
-0.074812,
-0.079088,
-0.081712,
-0.081945,
-0.079686,
-0.075415,
-0.069976,
-0.064218,
-0.058657,
-0.053443,
-0.048532,
-0.043797,
-0.039102,
-0.034479,
-0.030249,
-0.026914,
-0.024859,
-0.02413,
-0.024477,
-0.025496,
-0.026749,
-0.027856,
-0.028613,
-0.029047,
-0.029338,
-0.029728,
-0.030536,
-0.032206,
-0.035269,
-0.040167,
-0.04707,
-0.055755,
-0.065686,
-0.076149,
-0.086376,
-0.095675,
-0.103612,
-0.110079,
-0.115151,
-0.118881,
-0.121246,
-0.12225,
-0.12197,
-0.1205,
-0.117995,
-0.114855,
-0.111799,
-0.1097,
-0.109307,
-0.110999,
-0.114566,
-0.11911,
-0.123292,
-0.125821,
-0.125843,
-0.123069,
-0.117693,
-0.11023,
-0.101333,
-0.091543,
-0.081012,
-0.069293,
-0.055329,
-0.037666,
-0.014743,
0.014978,
0.053009,
0.100745,
0.159135,
0.228134,
0.306018,
0.388831,
0.470377,
0.578706,
0.694371,
0.754919,
0.763035,
0.716559,
0.597176,
0.472944,
0.385731,
0.295988,
0.177465,
0.100304,
0.044814,
0.009817,
0.013586,
-0.003628,
-0.013576,
-0.019406,
-0.023583,
-0.027758,
-0.032815,
-0.038994,
-0.046122,
-0.05391,
-0.06216,
-0.070753,
-0.079422,
-0.087512,
-0.093997,
-0.097758,
-0.09796,
-0.094339,
-0.087357,
-0.078167,
-0.068364,
-0.059578,
-0.053129,
-0.049806,
-0.049738,
-0.052423,
-0.056963,
-0.062315,
-0.067432,
-0.071372,
-0.073419,
-0.073193,
-0.070629,
-0.065926,
-0.059622,
-0.052597,
-0.045866,
-0.04029,
-0.036373,
-0.034218,
-0.033559,
-0.033897,
-0.034701,
-0.035516,
-0.035971,
-0.035766,
-0.034675,
-0.032544,
-0.029297,
-0.025014,
-0.019992,
-0.014671,
-0.009491,
-0.004761,
-0.000578,
0.003187,
0.006823,
0.010607,
0.014665,
0.019014,
0.023638,
0.028471,
0.033328,
0.037915,
0.041933,
0.045221,
0.047853,
0.050155,
0.052594,
0.055623,
0.059615,
0.064866,
0.071533,
0.079519,
0.088394,
0.097522,
0.106353,
0.114583,
0.122134,
0.129073,
0.135552,
0.141728,
0.147673,
0.15337,
0.158824,
0.164096,
0.169219,
0.174105,
0.178602,
0.182634,
0.186224,
0.189366,
0.191939,
0.193761,
0.194594,
0.194105,
0.191882,
0.187598,
0.181141,
0.172644,
0.162498,
0.151391,
0.140296,
0.130293,
0.122219,
0.116324,
0.112174,
0.108849,
0.105283,
0.100566,
0.09412,
0.085791,
0.075834,
0.064727,
0.052927,
0.040747,
0.028394,
0.016039,
0.003839,
-0.007975,
-0.018996,
-0.02868,
-0.036499,
-0.042093,
-0.045401,
-0.046706,
-0.046549,
-0.045571,
-0.044407,
-0.043671,
-0.043913,
-0.045586,
-0.049037,
-0.054449,
-0.061715,
-0.070314,
-0.079343,
-0.08775,
-0.094594,
-0.099196,
-0.101279,
-0.101075,
-0.099275,
-0.096823,
-0.094662,
-0.09353,
-0.093816,
-0.09547,
-0.098041,
-0.100813,
-0.102973,
-0.103793,
-0.102827,
-0.100063,
-0.095893,
-0.090881,
-0.08559,
-0.080609,
-0.076526,
-0.073781,
-0.072581,
-0.072943,
-0.074699,
-0.077437,
-0.080571,
-0.083544,
-0.085982,
-0.087619,
-0.0882,
-0.087552,
-0.085702,
-0.08287,
-0.079405,
-0.075808,
-0.072705,
-0.070715,
-0.070333,
-0.07184,
-0.075158,
-0.079748,
-0.084709,
-0.089045,
-0.091921,
-0.092844,
-0.091793,
-0.089249,
-0.08599,
-0.082843,
-0.080431,
-0.079111,
-0.078949,
-0.079733,
-0.081101,
-0.08273,
-0.084397,
-0.085878,
-0.086895,
-0.087216,
-0.086805,
-0.085857,
-0.084736,
-0.083864,
-0.083595,
-0.084105,
-0.085347,
-0.087118,
-0.089184,
-0.09135,
-0.093478,
-0.095503,
-0.09746,
-0.099461,
-0.101582,
-0.103731,
-0.105639,
-0.106978,
-0.107495,
-0.107086,
-0.105832,
-0.104039,
-0.102148,
-0.100505,
-0.099213,
-0.098217,
-0.097423,
-0.096734,
-0.096147,
-0.095923,
-0.0966,
-0.098652,
-0.102075,
-0.106314,
-0.110427,
-0.113306,
-0.113994,
-0.112041,
-0.107712,
-0.101881,
-0.09573,
-0.090457,
-0.086925,
-0.085322,
-0.085126,
-0.085419,
-0.085297,
-0.084165,
-0.08185,
-0.078581,
-0.07484,
-0.071154,
-0.06798,
-0.065693,
-0.064489,
-0.064283,
-0.064753,
-0.065485,
-0.06608,
-0.066215,
-0.065699,
-0.064506,
-0.062763,
-0.060746,
-0.058915,
-0.057813,
-0.057872,
-0.059386,
-0.062579,
-0.06753,
-0.07404,
-0.081634,
-0.08972,
-0.097709,
-0.10506,
-0.111381,
-0.116539,
-0.120569,
-0.123454,
-0.125105,
-0.125515,
-0.124818,
-0.123191,
-0.120839,
-0.118117,
-0.115497,
-0.113415,
-0.112151,
-0.111847,
-0.112519,
-0.114032,
-0.116112,
-0.118416,
-0.120549,
-0.121941,
-0.121816,
-0.119366,
-0.11398,
-0.105334,
-0.093314,
-0.077911,
-0.059126,
-0.036854,
-0.010692,
0.020212,
0.057119,
0.101407,
0.154126,
0.215474,
0.284174,
0.356939,
0.42848,
0.492145,
0.591591,
0.677204,
0.689666,
0.650354,
0.544175,
0.431504,
0.352499,
0.269445,
0.189614,
0.088062,
0.028453,
0.015164,
-0.016257,
-0.035732,
-0.045636,
-0.048686,
-0.047519,
-0.044492,
-0.041534,
-0.039918,
-0.04016,
-0.042182,
-0.045548,
-0.049649,
-0.053855,
-0.057623,
-0.060531,
-0.06225,
-0.062537,
-0.061319,
-0.058747,
-0.055105,
-0.050714,
-0.045919,
-0.041152,
-0.036938,
-0.03376,
-0.031905,
-0.031366,
-0.031798,
-0.03261,
-0.033124,
-0.032792,
-0.031415,
-0.029234,
-0.026848,
-0.024982,
-0.024191,
-0.024581,
-0.02562,
-0.026235,
-0.02529,
-0.022086,
-0.016534,
-0.009071,
-0.000505,
0.008143,
0.015911,
0.022225,
0.027005,
0.030469,
0.032917,
0.034675,
0.036063,
0.037324,
0.038653,
0.040375,
0.042933,
0.046614,
0.051359,
0.056877,
0.062806,
0.068756,
0.074296,
0.079039,
0.082821,
0.085791,
0.088391,
0.091225,
0.094885,
0.099776,
0.105999,
0.113363,
0.12143,
0.129554,
0.137026,
0.143345,
0.14843,
0.152629,
0.156587,
0.16098,
0.166233,
0.172385,
0.179191,
0.186313,
0.193374,
0.199964,
0.205726,
0.210469,
0.214205,
0.217124,
0.219492,
0.221485,
0.223085,
0.224155,
0.2246,
0.224427,
0.223674,
0.222377,
0.2206,
0.218445,
0.215978,
0.213135,
0.209715,
0.205428,
0.200002,
0.193278,
0.185242,
0.176059,
0.166086,
0.155738,
0.145301,
0.134872,
0.124423,
0.113858,
0.10301,
0.091702,
0.07989,
0.067738,
0.055618,
0.04405,
0.033614,
0.024849,
0.018116,
0.013443,
0.010459,
0.00845,
0.006524,
0.003846,
-0.000203,
-0.00589,
-0.012995,
-0.020863,
-0.028695,
-0.035792,
-0.041587,
-0.045653,
-0.047825,
-0.048272,
-0.047386,
-0.045681,
-0.04373,
-0.042074,
-0.041084,
-0.040922,
-0.041643,
-0.043226,
-0.04541,
-0.047669,
-0.049469,
-0.050511,
-0.05074,
-0.050286,
-0.049443,
-0.048571,
-0.047903,
-0.047432,
-0.047026,
-0.046572,
-0.045996,
-0.045244,
-0.044356,
-0.043515,
-0.042929,
-0.042669,
-0.042589,
-0.042407,
-0.041882,
-0.040999,
-0.040005,
-0.039286,
-0.039184,
-0.039826,
-0.041008,
-0.042184,
-0.042636,
-0.041768,
-0.039365,
-0.035615,
-0.030977,
-0.026067,
-0.021574,
-0.018099,
-0.015951,
-0.015106,
-0.015372,
-0.016537,
-0.018365,
-0.02059,
-0.022945,
-0.025181,
-0.027062,
-0.02838,
-0.029051,
-0.029236,
-0.029342,
-0.029825,
-0.030947,
-0.032679,
-0.034784,
-0.036944,
-0.038812,
-0.040104,
-0.040718,
-0.040821,
-0.040801,
-0.041077,
-0.041916,
-0.04337,
-0.045287,
-0.047406,
-0.049462,
-0.051287,
-0.052927,
-0.054609,
-0.05651,
-0.05858,
-0.060601,
-0.062361,
-0.063635,
-0.06411,
-0.063551,
-0.062032,
-0.059853,
-0.05727,
-0.054399,
-0.051374,
-0.048412,
-0.045671,
-0.043257,
-0.041397,
-0.040409,
-0.040429,
-0.041293,
-0.042717,
-0.044517,
-0.046558,
-0.048661,
-0.050659,
-0.052492,
-0.054135,
-0.055489,
-0.056367,
-0.056552,
-0.055773,
-0.053724,
-0.050297,
-0.045833,
-0.041084,
-0.036935,
-0.034134,
-0.033101,
-0.033757,
-0.035423,
-0.03699,
-0.037261,
-0.035291,
-0.030683,
-0.023786,
-0.015671,
-0.007815,
-0.001669,
0.00167,
0.001637,
-0.001762,
-0.008107,
-0.016775,
-0.027082,
-0.038306,
-0.049687,
-0.060467,
-0.069891,
-0.077226,
-0.081971,
-0.084116,
-0.084196,
-0.083094,
-0.081814,
-0.081296,
-0.082207,
-0.0847,
-0.088292,
-0.092029,
-0.094862,
-0.096085,
-0.095509,
-0.093518,
-0.091012,
-0.089118,
-0.08871,
-0.090086,
-0.092929,
-0.096417,
-0.099358,
-0.100425,
-0.09857,
-0.093337,
-0.084824,
-0.073402,
-0.059435,
-0.043042,
-0.023914,
-0.001268,
0.026037,
0.059464,
0.100749,
0.151518,
0.212585,
0.283166,
0.360234,
0.438328,
0.510081,
0.652779,
0.725626,
0.745081,
0.705629,
0.59454,
0.476648,
0.396553,
0.312834,
0.202017,
0.129179,
0.075255,
0.064895,
0.03402,
0.012692,
-0.001742,
-0.011664,
-0.01888,
-0.024521,
-0.029109,
-0.03276,
-0.035444,
-0.037176,
-0.038086,
-0.038444,
-0.038667,
-0.039242,
-0.040546,
-0.04269,
-0.045485,
-0.048529,
-0.051331,
-0.053378,
-0.054319,
-0.054174,
-0.053355,
-0.052424,
-0.051763,
-0.051409,
-0.051118,
-0.050492,
-0.049065,
-0.046409,
-0.042295,
-0.036841,
-0.030484,
-0.023817,
-0.017443,
-0.011919,
-0.007679,
-0.004935,
-0.003652,
-0.003597,
-0.004378,
-0.005474,
-0.006311,
-0.006393,
-0.005405,
-0.003267,
-0.00014,
0.003637,
0.007662,
0.011585,
0.015164,
0.018289,
0.02094,
0.023091,
0.024714,
0.025885,
0.026827,
0.027872,
0.029398,
0.031789,
0.035366,
0.040215,
0.046095,
0.052531,
0.058972,
0.064934,
0.070172,
0.074824,
0.07944,
0.084735,
0.091216,
0.098952,
0.107595,
0.116566,
0.125221,
0.132953,
0.139339,
0.144309,
0.148105,
0.151132,
0.153821,
0.156574,
0.159689,
0.163255,
0.167119,
0.171029,
0.174777,
0.178253,
0.181457,
0.18446,
0.187342,
0.190104,
0.192594,
0.194499,
0.195451,
0.195203,
0.193735,
0.191232,
0.188042,
0.184631,
0.18139,
0.178345,
0.175068,
0.17092,
0.165376,
0.158176,
0.149346,
0.139192,
0.128183,
0.116715,
0.104956,
0.092941,
0.08071,
0.068326,
0.055912,
0.0438,
0.032553,
0.022733,
0.014594,
0.007945,
0.002213,
-0.003397,
-0.009667,
-0.017101,
-0.025721,
-0.035054,
-0.044301,
-0.052572,
-0.059146,
-0.063655,
-0.066149,
-0.067057,
-0.067036,
-0.066749,
-0.066683,
-0.067072,
-0.067989,
-0.069447,
-0.071485,
-0.074161,
-0.077479,
-0.081294,
-0.08533,
-0.089279,
-0.092906,
-0.096111,
-0.098907,
-0.101354,
-0.103501,
-0.105399,
-0.107102,
-0.108634,
-0.109916,
-0.110761,
-0.110893,
-0.109987,
-0.107744,
-0.104035,
-0.099022,
-0.093158,
-0.08705,
-0.081315,
-0.076482,
-0.07295,
-0.070981,
-0.070703,
-0.072105,
-0.075015,
-0.079071,
-0.083767,
-0.088569,
-0.092922,
-0.096191,
-0.097742,
-0.097183,
-0.094575,
-0.090484,
-0.085827,
-0.08161,
-0.078625,
-0.077237,
-0.077375,
-0.078659,
-0.080545,
-0.082444,
-0.083847,
-0.084463,
-0.084258,
-0.083389,
-0.082138,
-0.080869,
-0.079963,
-0.079742,
-0.080409,
-0.082025,
-0.084477,
-0.087464,
-0.090497,
-0.093028,
-0.094634,
-0.095191,
-0.09491,
-0.094267,
-0.093852,
-0.094157,
-0.095404,
-0.097525,
-0.100261,
-0.103254,
-0.106112,
-0.108473,
-0.110069,
-0.110723,
-0.110336,
-0.108894,
-0.106497,
-0.103351,
-0.099787,
-0.096316,
-0.093538,
-0.091888,
-0.09151,
-0.092341,
-0.094246,
-0.096963,
-0.10001,
-0.102836,
-0.105023,
-0.106344,
-0.106739,
-0.106307,
-0.105252,
-0.103713,
-0.101654,
-0.098974,
-0.095672,
-0.091912,
-0.087935,
-0.083993,
-0.080325,
-0.077123,
-0.074472,
-0.072309,
-0.070404,
-0.068425,
-0.066114,
-0.063411,
-0.060488,
-0.057721,
-0.055563,
-0.054363,
-0.054244,
-0.055092,
-0.056611,
-0.058383,
-0.060017,
-0.061297,
-0.062128,
-0.06232,
-0.061556,
-0.059649,
-0.056683,
-0.05291,
-0.048675,
-0.044577,
-0.041529,
-0.040487,
-0.042123,
-0.046715,
-0.054117,
-0.063632,
-0.074042,
-0.084005,
-0.092564,
-0.099314,
-0.104227,
-0.107477,
-0.109397,
-0.110379,
-0.110725,
-0.110565,
-0.109961,
-0.109025,
-0.107925,
-0.106819,
-0.105849,
-0.105166,
-0.104913,
-0.105171,
-0.105918,
-0.107036,
-0.108364,
-0.109686,
-0.110701,
-0.110997,
-0.109995,
-0.106897,
-0.100783,
-0.090849,
-0.076598,
-0.057856,
-0.034606,
-0.006707,
0.026413,
0.065883,
0.11316,
0.169515,
0.235329,
0.309321,
0.387977,
0.465489,
0.572431,
0.68142,
0.7325,
0.735894,
0.691204,
0.579332,
0.457628,
0.371712,
0.283215,
0.166147,
0.088112,
0.032629,
-0.001371,
0.006201,
-0.008306,
-0.014859,
-0.016721,
-0.016528,
-0.016229,
-0.017069,
-0.019594,
-0.023828,
-0.029507,
-0.036185,
-0.043241,
-0.049945,
-0.055579,
-0.059582,
-0.061662,
-0.061934,
-0.060992,
-0.059741,
-0.059092,
-0.059675,
-0.061697,
-0.064943,
-0.068873,
-0.072751,
-0.075836,
-0.077611,
-0.077919,
-0.076887,
-0.074772,
-0.071878,
-0.068471,
-0.06471,
-0.060621,
-0.056185,
-0.05143,
-0.04646,
-0.041375,
-0.036228,
-0.031061,
-0.025919,
-0.020807,
-0.015734,
-0.010829,
-0.00634,
-0.00251,
0.000502,
0.002612,
0.003844,
0.00436,
0.004412,
0.004301,
0.004289,
0.004583,
0.005362,
0.006749,
0.008781,
0.011411,
0.014482,
0.017735,
0.020931,
0.02398,
0.026947,
0.029934,
0.033038,
0.036392,
0.040204,
0.044742,
0.050276,
0.057004,
0.065009,
0.074167,
0.084092,
0.094227,
0.104017,
0.112986,
0.120729,
0.12696,
0.131657,
0.135096,
0.137717,
0.139965,
0.142231,
0.144866,
0.148185,
0.15241,
0.157616,
0.163669,
0.170179,
0.176501,
0.181898,
0.185788,
0.187904,
0.188308,
0.187307,
0.185372,
0.183008,
0.180586,
0.178218,
0.175768,
0.172978,
0.169544,
0.165147,
0.159574,
0.152896,
0.145459,
0.137634,
0.129574,
0.121185,
0.112219,
0.102336,
0.091243,
0.078929,
0.065841,
0.052763,
0.040537,
0.02985,
0.021123,
0.014319,
0.008837,
0.003732,
-0.001849,
-0.008383,
-0.015939,
-0.024294,
-0.033066,
-0.041811,
-0.050153,
-0.057881,
-0.064928,
-0.071288,
-0.076944,
-0.081816,
-0.085764,
-0.088671,
-0.090561,
-0.091625,
-0.092117,
-0.092228,
-0.092022,
-0.091508,
-0.090748,
-0.089884,
-0.089091,
-0.088564,
-0.088523,
-0.089154,
-0.090548,
-0.09268,
-0.095365,
-0.098181,
-0.100537,
-0.101903,
-0.101976,
-0.100673,
-0.098068,
-0.09438,
-0.089989,
-0.08538,
-0.081065,
-0.077544,
-0.075257,
-0.074459,
-0.075158,
-0.077219,
-0.080422,
-0.084406,
-0.08865,
-0.092564,
-0.095609,
-0.097372,
